GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A3L6E041	PSAK	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000549|InterPro:IPR023618|InterPro:IPR035982	4577	InterPro		C
UniProtKB	A0A3L6E041	PSAK	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6E0M2	LHBC	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6E0M2	LHBC	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6E469	PSBP_0	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6E469	PSBP_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6E469	PSBP_0	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6E4J8	PSAE_1	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A3L6E4J8	PSAE_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6E4J8	PSAE_1	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A3L6E7E6	PNSL3	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6E7E6	PNSL3	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6EBG3	HCF136_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6ECP3	PSBY_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009388|InterPro:IPR038760	4577	InterPro		C
UniProtKB	A0A3L6ECP3	PSBY_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6EFV9	psaA_1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6EJY9	PSBO_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6EJY9	PSBO_1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002628	4577	InterPro		C
UniProtKB	A0A3L6EJZ9	LHCA5	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6EJZ9	LHCA5	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6EJZ9	LHCA5	part_of	GO:0009782	photosystem I antenna complex	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9C639|araport11:AT1G45474.2	4577	EnsemblPlants		C
UniProtKB	A0A3L6EKJ2	PNSL2_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6EKJ2	PNSL2_1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6ELM3	Zm00014a_010759	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6ELM3	Zm00014a_010759	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6EN22	PSAF_0	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003666|InterPro:IPR036577	4577	InterPro		C
UniProtKB	A0A3L6EN22	PSAF_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6EN22	PSAF_0	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003666|InterPro:IPR036577	4577	InterPro		C
UniProtKB	A0A3L6EN22	PSAF_0	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591760	4577	UniProt		C
UniProtKB	A0A3L6EP43	PSB27-2	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		C
UniProtKB	A0A3L6EPN9	psaD_0	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	4577	InterPro		C
UniProtKB	A0A3L6EPN9	psaD_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6EPN9	psaD_0	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003685|InterPro:IPR036579	4577	InterPro		C
UniProtKB	A0A3L6EPN9	psaD_0	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001591757	4577	UniProt		C
UniProtKB	A0A3L6EVG3	psbA_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6EVI7	RCABP89_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6EVI7	RCABP89_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6F7D8	PSBY_0	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009388|InterPro:IPR038760	4577	InterPro		C
UniProtKB	A0A3L6F7D8	PSBY_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6F840	lhcA-P4	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6F840	lhcA-P4	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6F8L2	PSBR	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006814	4577	InterPro		C
UniProtKB	A0A3L6F8L2	PSBR	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006814	4577	InterPro		C
UniProtKB	A0A3L6F9Q5	PPD7	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6F9Q5	PPD7	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6FCA2	PNSL2_0	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6FCA2	PNSL2_0	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6FDF9	PSAL_0	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003757|InterPro:IPR036592	4577	InterPro		C
UniProtKB	A0A3L6FDF9	PSAL_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6FDF9	PSAL_0	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003757|InterPro:IPR036592	4577	InterPro		C
UniProtKB	A0A3L6FHQ5	PSB28_2	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A3L6FHQ5	PSB28_2	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6FHQ5	PSB28_2	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005610	4577	InterPro		C
UniProtKB	A0A3L6FJG7	PPD6	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6FJG7	PPD6	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6FM28	Zm00014a_028327	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009518	4577	InterPro		C
UniProtKB	A0A3L6FM28	Zm00014a_028327	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6FQV3	PSBQ2_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6FQV3	PSBQ2_1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6FT41	Zm00014a_014670	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6FT41	Zm00014a_014670	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6FT43	psbB_0	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A3L6FU57	Zm00014a_014670	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6FU57	Zm00014a_014670	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6FUA9	PQL3	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6FUA9	PQL3	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A3L6FUK4	PSBP_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6FUK4	PSBP_1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6FUK4	PSBP_1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6FZ97	LHCB4.1_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6FZ97	LHCB4.1_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6G144	PSAE_0	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A3L6G144	PSAE_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6G144	PSAE_0	part_of	GO:0009538	photosystem I reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003375	4577	InterPro		C
UniProtKB	A0A3L6G331	PPD3_1	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6G331	PPD3_1	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6G5R9	PPD2	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6G5R9	PPD2	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A3L6GA69	CAP10B_0	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A3L6GA69	CAP10B_0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A3L6GE87	PSAN_1	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008796	4577	InterPro		C
UniProtKB	A0A5P8KL82	psbK	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003687	4577	InterPro		C
UniProtKB	A0A5P8KL82	psbK	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KL82	psbK	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003687	4577	InterPro		C
UniProtKB	A0A5P8KL92	psbC	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A5P8KL92	psbC	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005869	4577	InterPro		C
UniProtKB	A0A5P8KL92	psbC	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLA4	psbM	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007826	4577	InterPro		C
UniProtKB	A0A5P8KLA4	psbM	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLA5	psbL	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003372	4577	InterPro		C
UniProtKB	A0A5P8KLA5	psbL	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLA5	psbL	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003372	4577	InterPro		C
UniProtKB	A0A5P8KLA6	psbI	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003686	4577	InterPro		C
UniProtKB	A0A5P8KLA6	psbI	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLA6	psbI	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003686	4577	InterPro		C
UniProtKB	A0A5P8KLA7	psbZ	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002644|InterPro:IPR036512	4577	InterPro		C
UniProtKB	A0A5P8KLA7	psbZ	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLA7	psbZ	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002644|InterPro:IPR036512	4577	InterPro		C
UniProtKB	A0A5P8KLB1	ycf4	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003359	4577	InterPro		C
UniProtKB	A0A5P8KLB4	psbB	part_of	GO:0009521	photosystem	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		C
UniProtKB	A0A5P8KLB4	psbB	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	4577	InterPro		C
UniProtKB	A0A5P8KLB4	psbB	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLB8	psaA	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A5P8KLC2	psbF	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216|InterPro:IPR006241	4577	InterPro		C
UniProtKB	A0A5P8KLC2	psbF	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLC2	psbF	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216|InterPro:IPR006241	4577	InterPro		C
UniProtKB	A0A5P8KLD2	psbE	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216|InterPro:IPR006217|InterPro:IPR013082|InterPro:IPR037025	4577	InterPro		C
UniProtKB	A0A5P8KLD2	psbE	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLD2	psbE	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006216	4577	InterPro		C
UniProtKB	A0A5P8KLD3	psbT	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001743	4577	InterPro		C
UniProtKB	A0A5P8KLD3	psbT	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLD3	psbT	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001743	4577	InterPro		C
UniProtKB	A0A5P8KLD4	psbJ	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002682	4577	InterPro		C
UniProtKB	A0A5P8KLD4	psbJ	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLD4	psbJ	part_of	GO:0009539	photosystem II reaction center	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002682	4577	InterPro		C
UniProtKB	A0A5P8KLD9	psaJ	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002615|InterPro:IPR036062	4577	InterPro		C
UniProtKB	A0A5P8KLD9	psaJ	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A5P8KLE5	psbH	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001056|InterPro:IPR036863	4577	InterPro		C
UniProtKB	A0A5P8KLE5	psbH	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A5P8KLH3	psaC	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017491	4577	InterPro		C
UniProtKB	A0A5P8KLH3	psaC	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A5P8KLV9	psaB	part_of	GO:0009522	photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006244	4577	InterPro		C
UniProtKB	A0A5P8KLV9	psaB	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A804LCL8	100281199	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LCL8	100281199	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LI62	A0A804LI62	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LI62	A0A804LI62	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LI63	A0A804LI63	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LI63	A0A804LI63	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LQH9	100280179	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LQH9	100280179	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LQI0	100280179	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LQI0	100280179	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		C
UniProtKB	A0A804LVA7	A0A804LVA7	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A804LVA7	A0A804LVA7	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804LVL8	100192036	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804M0C2	100281879	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A804M0C2	100281879	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804MRM7	A0A804MRM7	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A804MRM7	A0A804MRM7	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804MRM7	A0A804MRM7	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A804MRM8	A0A804MRM8	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A804MRM8	A0A804MRM8	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804MRM8	A0A804MRM8	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A804MRN0	A0A804MRN0	part_of	GO:0009523	photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A804MRN0	A0A804MRN0	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804MRN0	A0A804MRN0	part_of	GO:0009654	photosystem II oxygen evolving complex	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008797	4577	InterPro		C
UniProtKB	A0A804MRV1	A0A804MRV1	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A804MRV1	A0A804MRV1	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804MRV2	A0A804MRV2	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
UniProtKB	A0A804MRV2	A0A804MRV2	part_of	GO:0009523	photosystem II	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	4577	UniProt		C
UniProtKB	A0A804MS63	A0A804MS63	part_of	GO:0009522	photosystem I	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	4577	UniProt		C
