GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A1D6NGT8	ZEAMMB73_Zm00001d043986	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NGT9	ZEAMMB73_Zm00001d043986	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NGU0	ZEAMMB73_Zm00001d043986	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NGU1	ZEAMMB73_Zm00001d043986	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NGU2	ZEAMMB73_Zm00001d043986	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NGU3	ZEAMMB73_Zm00001d043986	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NLF1	ZEAMMB73_Zm00001d044396	involved_in	GO:0009765	photosynthesis, light harvesting	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	4577	InterPro		P
UniProtKB	A0A1D6NLF1	ZEAMMB73_Zm00001d044396	involved_in	GO:0009768	photosynthesis, light harvesting in photosystem I	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001092162|TAIR:locus:2042148|TAIR:locus:2044988|TAIR:locus:2079117|TAIR:locus:2082717|TAIR:locus:2082767|TAIR:locus:2089139|TAIR:locus:2200868|TAIR:locus:2202150|TAIR:locus:2825741	4577	GO_Central		P
UniProtKB	A0A1D6NLF1	ZEAMMB73_Zm00001d044396	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NMW6	ZEAMMB73_Zm00001d044525	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49599|araport11:AT4G27800.1	4577	EnsemblPlants		P
UniProtKB	A0A1D6NMW6	ZEAMMB73_Zm00001d044525	involved_in	GO:0080005	photosystem stoichiometry adjustment	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49599|araport11:AT4G27800.1	4577	EnsemblPlants		P
UniProtKB	A0A1D6NR86	PFP-BETA	involved_in	GO:0015979	photosynthesis	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000344397|TAIR:locus:2008920|TAIR:locus:2011671|TAIR:locus:2037385|TAIR:locus:2136652	4577	GO_Central		P
UniProtKB	A0A1D6NS82	ZEAMMB73_Zm00001d044910	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NYD9	ZEAMMB73_Zm00001d045698	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6NZU7	ZEAMMB73_Zm00001d045919	involved_in	GO:0015979	photosynthesis	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000344397|TAIR:locus:2008920|TAIR:locus:2011671|TAIR:locus:2037385|TAIR:locus:2136652	4577	GO_Central		P
UniProtKB	A0A1D6P133	ZEAMMB73_Zm00001d046172	involved_in	GO:0015979	photosynthesis	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9LXR9|araport11:AT3G58830.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6P311	ZEAMMB73_Zm00001d046492	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6P312	ZEAMMB73_Zm00001d046493	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6P6L6	ZEAMMB73_Zm00001d047054	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6P6L8	ZEAMMB73_Zm00001d047054	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6P6L9	ZEAMMB73_Zm00001d047054	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6P6M0	ZEAMMB73_Zm00001d047054	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6P6M1	ZEAMMB73_Zm00001d047054	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6PRY4	ZEAMMB73_Zm00001d049049	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6PRY6	ZEAMMB73_Zm00001d049049	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6PRY7	ZEAMMB73_Zm00001d049049	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6PYI3	ZEAMMB73_Zm00001d049883	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037497	4577	InterPro		P
UniProtKB	A0A1D6PYI3	ZEAMMB73_Zm00001d049883	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	P	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002182151|TAIR:locus:2058974	4577	GO_Central		P
UniProtKB	A0A1D6PZ94	ZEAMMB73_Zm00001d049985	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002325	4577	InterPro		P
UniProtKB	A0A1D6PZ94	ZEAMMB73_Zm00001d049985	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6Q759	ZEAMMB73_Zm00001d051485	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A1D6QHK0	ZEAMMB73_Zm00001d052494	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QHK1	ZEAMMB73_Zm00001d052494	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QK32	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK34	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK40	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK41	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK43	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK44	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK48	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK50	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QK51	ZEAMMB73_Zm00001d052801	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9SZC9|araport11:AT4G33520.2	4577	EnsemblPlants		P
UniProtKB	A0A1D6QPS9	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPT1	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPT2	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPT3	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPT8	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPT9	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPU0	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPU2	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPU4	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPU5	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1D6QPU6	ZEAMMB73_Zm00001d053453	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1I7Q5G1	ndhB	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000060644	4577	UniProt		P
UniProtKB	A0A1J0FBZ3	A0A1J0FBZ3	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1J0FBZ3	A0A1J0FBZ3	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A1J0FC81	A0A1J0FC81	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1J0FC81	A0A1J0FC81	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A1J0FC98	A0A1J0FC98	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1J0FC98	A0A1J0FC98	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A1Q1BYA0	ZEAMMB73_Zm00001d010321	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1X7YHF7	psbD_1	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A1X7YHF7	psbD_1	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005868	4577	InterPro		P
UniProtKB	A0A1X7YHF7	psbD_1	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A1X7YHF7	psbD_1	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000076254	4577	UniProt		P
UniProtKB	A0A1X7YHF7	psbD_1	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR005868|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A317Y0B0	PEP1_5	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317Y2A3	Os06g0143900_4	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317Y2H5	Zm00014a_013614	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	4577	InterPro		P
UniProtKB	A0A317Y4S0	Zm00014a_013613	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039987	4577	InterPro		P
UniProtKB	A0A317Y553	NDF5	involved_in	GO:0009773	photosynthetic electron transport in photosystem I	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9C503|araport11:AT1G55370.2	4577	EnsemblPlants		P
UniProtKB	A0A317Y5G0	At3g61320	involved_in	GO:0042548	regulation of photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR024701	4577	InterPro		P
UniProtKB	A0A317Y715	DAPB3	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9FJ82|araport11:AT5G52100.1	4577	EnsemblPlants		P
UniProtKB	A0A317Y7Z7	PPD1	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		P
UniProtKB	A0A317Y9Z7	PORB_1	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317YAE0	FAD6C	involved_in	GO:0010205	photoinhibition	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46312|araport11:AT4G30950.1	4577	EnsemblPlants		P
UniProtKB	A0A317YAT4	PPL1	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002683	4577	InterPro		P
UniProtKB	A0A317YCI3	RCABP89_1	involved_in	GO:0009765	photosynthesis, light harvesting	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	4577	InterPro		P
UniProtKB	A0A317YCI3	RCABP89_1	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317YD66	RCABP89_2	involved_in	GO:0009765	photosynthesis, light harvesting	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	4577	InterPro		P
UniProtKB	A0A317YD66	RCABP89_2	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317YEM9	KPYA_0	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317YFC8	PSB27-1_1	involved_in	GO:0010206	photosystem II repair	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		P
UniProtKB	A0A317YFC8	PSB27-1_1	involved_in	GO:0010207	photosystem II assembly	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025585	4577	InterPro		P
UniProtKB	A0A317YG81	Zm00014a_039340	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008796	4577	InterPro		P
UniProtKB	A0A317YGB8	Zm00014a_000102	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317YHR7	SHM4_5	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005870	4577	InterPro		P
UniProtKB	A0A317YHR7	SHM4_5	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A317YM00	Zm00014a_019786	involved_in	GO:0042548	regulation of photosynthesis, light reaction	P	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9C5A5|araport11:AT5G08720.1	4577	EnsemblPlants		P
UniProtKB	A0A3B6UD78	ndhA	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000000165	4577	UniProt		P
UniProtKB	A0A3B6UD78	ndhA	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000116663	4577	UniProt		P
UniProtKB	A0A3G1MT73	rbcL	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3G1MT73	rbcL	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A3L6D5L5	rbcL_5	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D5L5	rbcL_5	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A3L6D5R3	rbcL_3	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D5R3	rbcL_3	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A3L6D5S1	rbcL_2	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002325|InterPro:IPR003359	4577	InterPro		P
UniProtKB	A0A3L6D5S1	rbcL_2	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D5S1	rbcL_2	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A3L6D614	rbcL_6	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002325|InterPro:IPR003359	4577	InterPro		P
UniProtKB	A0A3L6D614	rbcL_6	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D614	rbcL_6	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A3L6D6A7	psbD_0	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A3L6D6A7	psbD_0	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003687|InterPro:IPR037270	4577	InterPro		P
UniProtKB	A0A3L6D6A7	psbD_0	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D6A7	psbD_0	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A3L6D6B8	rbcL_4	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002325	4577	InterPro		P
UniProtKB	A0A3L6D6B8	rbcL_4	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D6B8	rbcL_4	involved_in	GO:0019253	reductive pentose-phosphate cycle	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	4577	UniProt		P
UniProtKB	A0A3L6D6Z7	HCF136_0	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D777	psbD_2	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A3L6D777	psbD_2	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005868	4577	InterPro		P
UniProtKB	A0A3L6D777	psbD_2	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D777	psbD_2	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR005868|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A3L6D885	Zm00014a_041096	involved_in	GO:0048564	photosystem I assembly	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040340	4577	InterPro		P
UniProtKB	A0A3L6D8C1	psbB_1	involved_in	GO:0009767	photosynthetic electron transport chain	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		P
UniProtKB	A0A3L6D8C1	psbB_1	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	4577	InterPro		P
UniProtKB	A0A3L6D8C1	psbB_1	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	4577	InterPro		P
UniProtKB	A0A3L6D8C1	psbB_1	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D8C1	psbB_1	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	4577	InterPro		P
UniProtKB	A0A3L6D8D2	psaA_0	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280|InterPro:IPR006243	4577	InterPro		P
UniProtKB	A0A3L6D8D2	psaA_0	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6D8R4	PEP1_2	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6DAA1	CAP10B_3	involved_in	GO:0009765	photosynthesis, light harvesting	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001344	4577	InterPro		P
UniProtKB	A0A3L6DAA1	CAP10B_3	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6DB43	KPYG_0	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6DCT8	Zm00014a_028905	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6DCW6	PEP1_1	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6DET6	psbA_1	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	4577	InterPro		P
UniProtKB	A0A3L6DET6	psbA_1	involved_in	GO:0015979	photosynthesis	P	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	4577	UniProt		P
UniProtKB	A0A3L6DET6	psbA_1	involved_in	GO:0015979	photosynthesis	P	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000352928	4577	UniProt		P
UniProtKB	A0A3L6DET6	psbA_1	involved_in	GO:0019684	photosynthesis, light reaction	P	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000484|InterPro:IPR036854	4577	InterPro		P
