GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q67UV8	RBCS	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001516327	39947	UniProt		P
UniProtKB	Q67UV8	RBCS	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	Q67UV8	RBCS	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001516327	39947	UniProt		P
UniProtKB	Q69LW4	OSJNBa0057D11.22	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135|InterPro:IPR022805	39947	InterPro		P
UniProtKB	Q69LW4	OSJNBa0057D11.22	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q6EUD7	Os02g0244700	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135|InterPro:IPR022805	39947	InterPro		P
UniProtKB	Q6EUD7	Os02g0244700	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q6EUD8	Os02g0244700	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135	39947	InterPro		P
UniProtKB	Q6Z8F4	Os02g0698000	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00116	39947	UniProt		P
UniProtKB	Q6Z8F4	Os02g0698000	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	Q7EZV3	Os08g0425200	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q7X740	OSJNba0093F12.5	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00116	39947	UniProt		P
UniProtKB	Q7X740	OSJNba0093F12.5	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	Q7XIH6	Os07g0569600	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q84M38	LOC_Os03g59320	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q8H4V1	Os08g0366000	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135|InterPro:IPR022805	39947	InterPro		P
UniProtKB	Q8H4V1	Os08g0366000	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q8S6F2	Os10g0356000	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017443|InterPro:IPR020878|InterPro:IPR020888|InterPro:IPR036422	39947	InterPro		P
UniProtKB	Q8S6F2	Os10g0356000	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q8S6F2	Os10g0356000	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
UniProtKB	Q94ID8	Q94ID8	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135	39947	InterPro		P
UniProtKB	Q94ID9	Q94ID9	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135	39947	InterPro		P
UniProtKB	Q9FP25	P0035H10.18	involved_in	GO:0080153	negative regulation of reductive pentose-phosphate cycle	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002142411|TAIR:locus:2011676|TAIR:locus:2065220|TAIR:locus:2096009	39947	GO_Central		P
UniProtKB	Q9FYX8	Q9FYX8	involved_in	GO:0015977	carbon fixation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021135|InterPro:IPR022805	39947	InterPro		P
UniProtKB	Q9FYX8	Q9FYX8	involved_in	GO:0015977	carbon fixation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0120	39947	UniProt		P
UniProtKB	Q9ZTP5	RPE	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000041	UniPathway:UPA00116	39947	UniProt		P
UniProtKB	Q9ZTP5	RPE	involved_in	GO:0019253	reductive pentose-phosphate cycle	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0113	39947	UniProt		P
